Date,Heating Coil Valve (%),Fan Start/Stop Command (-),Outdoor Air Temp (°F),Cooling Coil Valve (%),Occupancy Status (-),Season,Chilled Water Valve (%),Day of the Week,Lab 409 Room Temp (°F),Hour of the Day,Lab 409 Room Temp Deviation From Setpoint (°F),Discharge Air Temp (°F),Heat Cool Mode (-)
2022-08-02 15:30:00,0.0,1.0,94.32,5.23,1.0,Summer,52.4,1,72.0,15,0.0,61.5,0.0
2022-08-02 15:45:00,0.0,1.0,92.77,5.23,1.0,Summer,52.4,1,72.0,15,0.0,61.5,0.0
2022-08-02 16:00:00,0.0,1.0,94.32,5.23,1.0,Summer,52.4,1,72.0,16,0.0,62.0,0.0
2022-08-02 16:15:00,0.0,1.0,93.96,5.23,1.0,Summer,52.4,1,72.0,16,0.0,61.5,0.0
2022-08-02 16:30:00,0.0,1.0,93.72,5.23,1.0,Summer,52.4,1,72.0,16,0.0,61.5,0.0
2022-08-02 16:45:00,0.0,1.0,92.42,5.23,0.0,Summer,52.4,1,72.0,16,0.0,61.5,0.0
2022-08-02 17:00:00,0.0,1.0,92.63,5.23,0.0,Summer,52.4,1,72.25,17,0.25,61.5,0.0
2022-08-02 17:15:00,0.0,1.0,92.35,5.23,0.0,Summer,52.4,1,72.0,17,0.0,61.5,0.0
2022-08-02 17:30:00,0.0,1.0,91.08,5.23,0.0,Summer,52.4,1,72.25,17,0.25,62.0,0.0
2022-08-02 17:45:00,0.0,1.0,90.81,5.31,0.0,Summer,52.4,1,72.75,17,0.75,62.0,0.0
2022-08-02 18:00:00,0.0,1.0,92.38,5.35,0.0,Summer,53.6,1,72.0,18,0.0,61.0,0.0
2022-08-02 18:15:00,0.0,1.0,90.83,5.35,0.0,Summer,53.6,1,72.25,18,0.25,61.0,0.0
2022-08-02 18:30:00,0.0,1.0,90.09,5.35,0.0,Summer,53.6,1,72.25,18,0.25,60.5,0.0
2022-08-02 18:45:00,0.0,1.0,89.92,5.35,0.0,Summer,53.6,1,72.25,18,0.25,60.5,0.0
2022-08-02 19:00:00,0.0,1.0,86.96,5.35,0.0,Summer,53.6,1,72.25,19,0.25,60.5,0.0
2022-08-02 19:15:00,0.0,1.0,85.76,5.56,0.0,Summer,55.2,1,72.25,19,0.25,59.0,0.0
2022-08-02 19:30:00,0.0,1.0,85.3,5.56,0.0,Summer,55.6,1,72.25,19,0.25,58.5,0.0
2022-08-02 19:45:00,0.0,1.0,85.27,5.56,0.0,Summer,55.6,1,72.25,19,0.25,58.0,0.0
2022-08-02 20:00:00,0.0,1.0,85.12,5.56,0.0,Summer,55.6,1,72.25,20,0.25,58.0,0.0
2022-08-02 20:15:00,0.0,1.0,84.34,5.56,0.0,Summer,55.6,1,72.0,20,0.0,58.0,0.0
2022-08-02 20:30:00,0.0,1.0,83.77,5.56,1.0,Summer,55.6,1,72.0,20,0.0,58.0,0.0
2022-08-02 20:45:00,0.0,1.0,83.26,5.56,1.0,Summer,55.6,1,72.0,20,0.0,58.0,0.0
2022-08-02 21:00:00,0.0,1.0,83.27,5.56,1.0,Summer,55.6,1,72.0,21,0.0,58.0,0.0
2022-08-02 21:15:00,0.0,1.0,82.68,5.47,1.0,Summer,55.6,1,71.5,21,0.5,58.0,0.0
2022-08-02 21:30:00,0.0,1.0,82.24,5.47,1.0,Summer,54.8,1,71.75,21,0.25,57.5,0.0
2022-08-02 21:45:00,0.0,1.0,82.45,5.47,1.0,Summer,54.8,1,71.5,21,0.5,57.5,0.0
2022-08-02 22:00:00,0.0,1.0,82.58,5.43,1.0,Summer,54.8,1,71.0,22,1.0,58.0,0.0
2022-08-02 22:15:00,0.0,1.0,82.46,5.19,1.0,Summer,52.0,1,71.5,22,0.5,58.0,0.0
2022-08-02 22:30:00,0.0,1.0,82.17,5.19,1.0,Summer,52.0,1,71.5,22,0.5,58.0,0.0
2022-08-02 22:45:00,0.0,1.0,81.97,5.19,1.0,Summer,52.0,1,71.5,22,0.5,58.0,0.0
2022-08-02 23:00:00,0.0,1.0,81.82,5.15,1.0,Summer,51.6,1,71.5,23,0.5,58.0,0.0
2022-08-02 23:15:00,0.0,1.0,81.89,4.91,1.0,Summer,50.4,1,71.5,23,0.5,58.5,0.0
2022-08-02 23:30:00,0.0,1.0,82.0,4.83,1.0,Summer,48.8,1,71.25,23,0.75,59.0,0.0
2022-08-02 23:45:00,4.0,1.0,80.93,4.31,1.0,Summer,47.2,1,71.5,23,0.5,62.0,0.0
2022-08-03 00:00:00,0.0,1.0,80.25,4.31,0.0,Summer,43.2,2,71.75,0,0.25,65.0,0.0
2022-08-03 00:15:00,0.0,1.0,80.33,4.19,0.0,Summer,43.2,2,71.75,0,0.25,66.5,0.0
2022-08-03 00:30:00,0.0,1.0,80.37,4.19,0.0,Summer,42.0,2,72.0,0,0.0,67.0,0.0
2022-08-03 00:45:00,0.0,1.0,79.99,4.19,1.0,Summer,42.0,2,72.0,0,0.0,67.5,0.0
2022-08-03 01:00:00,0.0,1.0,79.4,4.19,1.0,Summer,42.0,2,72.0,1,0.0,67.5,0.0
2022-08-03 01:15:00,0.0,1.0,78.74,4.19,1.0,Summer,42.0,2,72.5,1,0.5,67.5,0.0
2022-08-03 01:30:00,0.0,1.0,78.5,4.19,1.0,Summer,42.0,2,72.0,1,0.0,67.5,0.0
2022-08-03 01:45:00,0.0,1.0,77.9,4.19,1.0,Summer,42.0,2,72.25,1,0.25,67.5,0.0
2022-08-03 02:00:00,0.0,1.0,77.42,4.19,1.0,Summer,42.0,2,72.25,2,0.25,67.5,0.0
2022-08-03 02:15:00,0.0,1.0,77.13,4.19,1.0,Summer,42.0,2,72.25,2,0.25,67.5,0.0
2022-08-03 02:30:00,0.0,1.0,77.18,4.19,1.0,Summer,42.0,2,72.5,2,0.5,67.0,0.0
2022-08-03 02:45:00,0.0,1.0,77.15,4.19,1.0,Summer,42.0,2,72.5,2,0.5,67.5,0.0
2022-08-03 03:00:00,0.0,1.0,76.61,4.19,1.0,Summer,42.0,2,72.5,3,0.5,67.5,0.0
2022-08-03 03:15:00,0.0,1.0,76.58,4.19,1.0,Summer,42.0,2,72.5,3,0.5,67.0,0.0
2022-08-03 03:30:00,0.0,1.0,76.36,4.51,1.0,Summer,42.8,2,72.5,3,0.5,67.0,0.0
2022-08-03 03:45:00,0.0,1.0,76.28,4.51,1.0,Summer,45.2,2,72.5,3,0.5,67.0,0.0
2022-08-03 04:00:00,0.0,1.0,76.15,4.51,1.0,Summer,45.2,2,72.5,4,0.5,67.0,0.0
2022-08-03 04:15:00,0.0,1.0,76.19,4.56,1.0,Summer,45.2,2,72.75,4,0.75,67.0,0.0
2022-08-03 04:30:00,0.0,1.0,75.82,4.6,1.0,Summer,46.0,2,72.5,4,0.5,66.5,0.0
2022-08-03 04:45:00,0.0,1.0,75.69,4.6,1.0,Summer,46.0,2,72.5,4,0.5,66.5,0.0
2022-08-03 05:00:00,0.0,1.0,75.52,4.8,1.0,Summer,46.0,2,72.75,5,0.75,66.0,0.0
2022-08-03 05:15:00,0.0,1.0,75.55,4.95,1.0,Summer,49.6,2,72.25,5,0.25,63.5,0.0
2022-08-03 05:30:00,0.0,1.0,75.33,4.95,1.0,Summer,49.6,2,72.25,5,0.25,63.5,0.0
2022-08-03 05:45:00,0.0,1.0,75.12,4.95,1.0,Summer,49.6,2,72.75,5,0.75,63.0,0.0
2022-08-03 06:00:00,0.0,1.0,74.99,5.03,1.0,Summer,50.4,2,72.0,6,0.0,62.5,0.0
2022-08-03 06:15:00,0.0,1.0,75.02,5.03,1.0,Summer,50.4,2,72.0,6,0.0,62.5,0.0
2022-08-03 06:30:00,0.0,1.0,75.4,5.03,1.0,Summer,50.4,2,72.0,6,0.0,62.5,0.0
2022-08-03 06:45:00,0.0,1.0,75.74,5.03,1.0,Summer,50.4,2,72.0,6,0.0,62.5,0.0
2022-08-03 07:00:00,0.0,1.0,76.07,5.03,1.0,Summer,50.4,2,72.0,7,0.0,62.5,0.0
2022-08-03 07:15:00,0.0,1.0,76.45,5.03,1.0,Summer,50.4,2,72.0,7,0.0,62.5,0.0
2022-08-03 07:30:00,0.0,1.0,76.85,5.03,1.0,Summer,50.4,2,72.0,7,0.0,62.5,0.0
2022-08-03 07:45:00,0.0,1.0,77.12,5.03,1.0,Summer,50.4,2,72.0,7,0.0,62.5,0.0
2022-08-03 08:00:00,4.8,1.0,78.36,5.03,1.0,Summer,50.4,2,72.0,8,0.0,62.5,0.0
2022-08-03 08:15:00,0.0,1.0,79.43,5.03,1.0,Summer,50.4,2,72.0,8,0.0,62.5,0.0
2022-08-03 08:30:00,0.0,1.0,79.13,5.03,1.0,Summer,50.4,2,72.0,8,0.0,63.0,0.0
2022-08-03 08:45:00,0.0,1.0,79.55,5.03,1.0,Summer,50.4,2,72.0,8,0.0,62.5,0.0
2022-08-03 09:00:00,0.0,1.0,80.38,5.03,1.0,Summer,50.4,2,72.25,9,0.25,62.5,0.0
2022-08-03 09:15:00,0.0,1.0,81.36,5.03,1.0,Summer,50.4,2,71.5,9,0.5,62.5,0.0
2022-08-03 09:30:00,0.0,1.0,81.36,5.03,1.0,Summer,50.4,2,72.0,9,0.0,62.5,0.0
2022-08-03 09:45:00,0.0,1.0,82.16,5.03,1.0,Summer,50.4,2,71.5,9,0.5,62.5,0.0
2022-08-03 10:00:00,0.0,1.0,82.95,5.03,1.0,Summer,50.4,2,72.0,10,0.0,63.0,0.0
2022-08-03 10:15:00,0.0,1.0,83.63,5.03,1.0,Summer,50.4,2,72.0,10,0.0,63.0,0.0
2022-08-03 10:30:00,0.0,1.0,84.49,5.03,1.0,Summer,50.4,2,72.0,10,0.0,63.0,0.0
2022-08-03 10:45:00,0.0,1.0,84.17,5.03,1.0,Summer,50.4,2,72.0,10,0.0,63.0,0.0
2022-08-03 11:00:00,0.0,1.0,84.7,5.03,1.0,Summer,50.4,2,72.0,11,0.0,63.0,0.0
2022-08-03 11:15:00,0.0,1.0,85.07,5.03,1.0,Summer,50.4,2,72.0,11,0.0,63.0,0.0
2022-08-03 11:30:00,0.0,1.0,86.11,5.03,1.0,Summer,50.4,2,72.0,11,0.0,63.0,0.0
2022-08-03 11:45:00,0.0,1.0,86.74,5.03,1.0,Summer,50.4,2,72.0,11,0.0,63.0,0.0
2022-08-03 12:00:00,0.0,1.0,87.93,5.03,1.0,Summer,50.4,2,72.0,12,0.0,63.0,0.0
2022-08-03 12:15:00,0.0,1.0,88.88,5.03,1.0,Summer,50.4,2,72.0,12,0.0,63.0,0.0
2022-08-03 12:30:00,0.0,1.0,88.71,5.03,1.0,Summer,50.4,2,72.0,12,0.0,63.5,0.0
2022-08-03 12:45:00,0.0,1.0,89.09,5.03,1.0,Summer,50.4,2,72.0,12,0.0,63.5,0.0
2022-08-03 13:00:00,0.0,1.0,91.5,5.03,1.0,Summer,50.4,2,72.0,13,0.0,63.5,0.0
2022-08-03 13:15:00,0.0,1.0,92.05,5.03,1.0,Summer,50.4,2,72.25,13,0.25,63.0,0.0
2022-08-03 13:30:00,0.0,1.0,93.05,5.03,1.0,Summer,50.4,2,72.25,13,0.25,63.5,0.0
2022-08-03 13:45:00,0.0,1.0,94.5,5.03,1.0,Summer,50.4,2,72.25,13,0.25,63.5,0.0
2022-08-03 14:00:00,0.0,1.0,93.56,5.03,1.0,Summer,50.4,2,72.25,14,0.25,63.0,0.0
2022-08-03 14:15:00,0.0,1.0,93.43,5.11,1.0,Summer,51.2,2,72.25,14,0.25,62.5,0.0
2022-08-03 14:30:00,0.0,1.0,93.7,5.11,1.0,Summer,51.2,2,72.25,14,0.25,62.0,0.0
2022-08-03 14:45:00,0.0,1.0,93.87,5.11,1.0,Summer,51.2,2,72.25,14,0.25,62.5,0.0
2022-08-03 15:00:00,0.0,1.0,92.88,5.11,1.0,Summer,51.2,2,72.25,15,0.25,62.5,0.0
2022-08-03 15:15:00,0.0,1.0,93.81,5.11,1.0,Summer,51.2,2,72.25,15,0.25,62.5,0.0
2022-08-03 15:30:00,0.0,1.0,92.44,5.23,1.0,Summer,51.6,2,72.25,15,0.25,62.0,0.0
2022-08-03 15:45:00,0.0,1.0,93.09,5.23,1.0,Summer,52.4,2,72.25,15,0.25,62.0,0.0
2022-08-03 16:00:00,0.0,1.0,93.68,5.23,1.0,Summer,52.4,2,72.25,16,0.25,62.0,0.0
2022-08-03 16:15:00,0.0,1.0,94.61,5.23,1.0,Summer,52.4,2,72.25,16,0.25,62.0,0.0
2022-08-03 16:30:00,0.0,1.0,94.84,5.23,1.0,Summer,52.4,2,72.25,16,0.25,62.0,0.0
2022-08-03 16:45:00,0.0,1.0,94.13,5.35,1.0,Summer,52.4,2,72.5,16,0.5,62.0,0.0
2022-08-03 17:00:00,0.0,1.0,94.14,5.35,0.0,Summer,53.6,2,72.25,17,0.25,61.0,0.0
2022-08-03 17:15:00,0.0,1.0,93.87,5.35,0.0,Summer,53.6,2,72.0,17,0.0,60.5,0.0
2022-08-03 17:30:00,0.0,1.0,93.75,5.35,0.0,Summer,53.6,2,72.5,17,0.5,60.5,0.0
2022-08-03 17:45:00,0.0,1.0,91.64,5.35,0.0,Summer,53.6,2,72.5,17,0.5,60.5,0.0
2022-08-03 18:00:00,0.0,1.0,90.74,5.35,1.0,Summer,53.6,2,72.25,18,0.25,60.5,0.0
2022-08-03 18:15:00,0.0,1.0,90.24,5.35,1.0,Summer,53.6,2,72.25,18,0.25,60.5,0.0
2022-08-03 18:30:00,0.0,1.0,90.47,5.51,1.0,Summer,55.2,2,72.25,18,0.25,59.5,0.0
2022-08-03 18:45:00,0.0,1.0,90.62,5.51,1.0,Summer,55.2,2,72.25,18,0.25,59.0,0.0
2022-08-03 19:00:00,0.0,1.0,90.67,5.51,1.0,Summer,55.2,2,72.25,19,0.25,59.0,0.0
2022-08-03 19:15:00,0.0,1.0,90.47,5.51,1.0,Summer,55.2,2,72.25,19,0.25,59.0,0.0
2022-08-03 19:30:00,0.0,1.0,89.58,5.51,1.0,Summer,55.2,2,72.25,19,0.25,59.0,0.0
2022-08-03 19:45:00,0.0,1.0,88.95,5.51,1.0,Summer,55.2,2,72.25,19,0.25,59.0,0.0
2022-08-03 20:00:00,0.0,1.0,88.14,5.51,1.0,Summer,55.2,2,72.25,20,0.25,58.5,0.0
2022-08-03 20:15:00,0.0,1.0,87.38,5.51,1.0,Summer,55.2,2,72.0,20,0.0,58.5,0.0
2022-08-03 20:30:00,0.0,1.0,86.8,5.51,1.0,Summer,55.2,2,72.0,20,0.0,58.5,0.0
2022-08-03 20:45:00,0.0,1.0,86.21,5.51,1.0,Summer,55.2,2,72.0,20,0.0,58.5,0.0
2022-08-03 21:00:00,0.0,1.0,85.97,5.51,1.0,Summer,55.2,2,72.25,21,0.25,58.5,0.0
2022-08-03 21:15:00,0.0,1.0,86.0,5.51,1.0,Summer,55.2,2,72.0,21,0.0,58.5,0.0
2022-08-03 21:30:00,0.0,1.0,85.6,5.51,1.0,Summer,55.2,2,72.0,21,0.0,58.5,0.0
2022-08-03 21:45:00,0.0,1.0,85.3,5.51,1.0,Summer,55.2,2,72.0,21,0.0,58.5,0.0
2022-08-03 22:00:00,0.0,1.0,84.91,5.51,1.0,Summer,55.2,2,72.0,22,0.0,58.0,0.0
2022-08-03 22:15:00,8.8,1.0,84.69,5.51,1.0,Summer,55.2,2,72.0,22,0.0,58.0,0.0
2022-08-03 22:30:00,0.0,1.0,83.84,5.51,1.0,Summer,55.2,2,72.0,22,0.0,58.0,0.0
2022-08-03 22:45:00,0.0,1.0,83.9,5.51,1.0,Summer,55.2,2,71.75,22,0.25,58.0,0.0
2022-08-03 23:00:00,0.0,1.0,83.62,5.51,1.0,Summer,55.2,2,71.75,23,0.25,58.0,0.0
2022-08-03 23:15:00,0.0,1.0,82.87,5.51,1.0,Summer,55.2,2,71.75,23,0.25,58.0,0.0
2022-08-03 23:30:00,0.0,1.0,82.7,5.51,1.0,Summer,55.2,2,71.75,23,0.25,58.0,0.0
2022-08-03 23:45:00,0.0,1.0,81.65,5.51,1.0,Summer,55.2,2,71.75,23,0.25,58.0,0.0
2022-08-04 00:00:00,13.6,1.0,81.15,5.35,1.0,Summer,55.2,3,71.5,0,0.5,58.5,0.0
2022-08-04 00:15:00,0.0,1.0,81.05,5.35,0.0,Summer,53.6,3,71.75,0,0.25,58.5,0.0
2022-08-04 00:30:00,0.0,1.0,81.17,5.35,0.0,Summer,53.6,3,71.75,0,0.25,58.5,0.0
2022-08-04 00:45:00,0.0,1.0,80.39,5.35,0.0,Summer,53.6,3,71.75,0,0.25,58.0,0.0
2022-08-04 01:00:00,4.0,1.0,79.4,5.35,1.0,Summer,53.6,3,72.0,1,0.0,58.5,0.0
2022-08-04 01:15:00,0.0,1.0,78.97,5.27,1.0,Summer,53.6,3,71.0,1,1.0,58.5,0.0
2022-08-04 01:30:00,0.0,1.0,78.44,5.03,1.0,Summer,50.4,3,71.5,1,0.5,59.0,0.0
2022-08-04 01:45:00,0.0,1.0,78.48,5.03,1.0,Summer,50.4,3,71.5,1,0.5,59.5,0.0
2022-08-04 02:00:00,0.0,1.0,78.31,4.75,1.0,Summer,47.6,3,71.5,2,0.5,60.5,0.0
2022-08-04 02:15:00,0.0,1.0,78.14,4.75,1.0,Summer,47.6,3,71.75,2,0.25,60.5,0.0
2022-08-04 02:30:00,0.0,1.0,77.47,4.75,1.0,Summer,47.6,3,71.75,2,0.25,60.5,0.0
2022-08-04 02:45:00,0.0,1.0,76.93,4.75,1.0,Summer,47.6,3,71.5,2,0.5,60.5,0.0
2022-08-04 03:00:00,0.0,1.0,76.93,4.48,1.0,Summer,46.4,3,71.75,3,0.25,61.5,0.0
2022-08-04 03:15:00,0.0,1.0,77.0,4.48,1.0,Summer,44.8,3,71.75,3,0.25,62.5,0.0
2022-08-04 03:30:00,0.0,1.0,77.36,4.48,1.0,Summer,44.8,3,71.75,3,0.25,63.0,0.0
2022-08-04 03:45:00,0.0,1.0,77.05,4.48,1.0,Summer,44.8,3,71.75,3,0.25,63.0,0.0
2022-08-04 04:00:00,0.0,1.0,76.45,4.48,1.0,Summer,44.8,3,72.0,4,0.0,63.0,0.0
2022-08-04 04:15:00,0.0,1.0,76.13,4.31,1.0,Summer,44.8,3,71.5,4,0.5,63.0,0.0
2022-08-04 04:30:00,0.0,1.0,76.09,4.31,1.0,Summer,43.2,3,72.0,4,0.0,64.0,0.0
2022-08-04 04:45:00,0.0,1.0,76.07,4.31,1.0,Summer,43.2,3,72.0,4,0.0,64.5,0.0
2022-08-04 05:00:00,0.0,1.0,75.79,4.31,1.0,Summer,43.2,3,72.0,5,0.0,64.5,0.0
2022-08-04 05:15:00,0.0,1.0,75.82,4.31,1.0,Summer,43.2,3,72.0,5,0.0,64.5,0.0
2022-08-04 05:30:00,0.0,1.0,75.71,4.31,1.0,Summer,43.2,3,72.0,5,0.0,64.5,0.0
2022-08-04 05:45:00,0.0,1.0,75.69,4.31,1.0,Summer,43.2,3,72.0,5,0.0,64.5,0.0
2022-08-04 06:00:00,0.0,1.0,75.62,4.31,1.0,Summer,43.2,3,72.0,6,0.0,64.5,0.0
2022-08-04 06:15:00,0.0,1.0,75.58,4.31,1.0,Summer,43.2,3,72.0,6,0.0,64.5,0.0
2022-08-04 06:30:00,0.0,1.0,75.57,4.31,1.0,Summer,43.2,3,72.0,6,0.0,64.5,0.0
2022-08-04 06:45:00,0.0,1.0,75.86,4.31,1.0,Summer,43.2,3,72.0,6,0.0,64.5,0.0
2022-08-04 07:00:00,0.0,1.0,76.47,4.31,1.0,Summer,43.2,3,72.0,7,0.0,64.5,0.0
2022-08-04 07:15:00,0.0,1.0,76.95,4.31,1.0,Summer,43.2,3,72.0,7,0.0,64.5,0.0
2022-08-04 07:30:00,0.0,1.0,77.44,4.31,1.0,Summer,43.2,3,72.0,7,0.0,64.5,0.0
2022-08-04 07:45:00,0.0,1.0,77.63,4.31,1.0,Summer,43.2,3,72.25,7,0.25,65.0,0.0
2022-08-04 08:00:00,0.0,1.0,78.23,4.31,1.0,Summer,43.2,3,72.0,8,0.0,65.0,0.0
2022-08-04 08:15:00,0.0,1.0,78.97,4.31,1.0,Summer,43.2,3,72.25,8,0.25,65.0,0.0
2022-08-04 08:30:00,0.0,1.0,79.65,4.31,1.0,Summer,43.2,3,72.5,8,0.5,65.0,0.0
2022-08-04 08:45:00,0.0,1.0,80.97,4.31,1.0,Summer,43.2,3,72.0,8,0.0,65.0,0.0
2022-08-04 09:00:00,0.0,1.0,82.55,4.31,1.0,Summer,43.2,3,72.25,9,0.25,65.5,0.0
2022-08-04 09:15:00,0.0,1.0,83.78,4.31,1.0,Summer,43.2,3,72.0,9,0.0,65.5,0.0
2022-08-04 09:30:00,0.0,1.0,84.91,4.31,1.0,Summer,43.2,3,72.5,9,0.5,65.5,0.0
2022-08-04 09:45:00,0.0,1.0,85.92,4.31,1.0,Summer,43.2,3,72.5,9,0.5,65.5,0.0
2022-08-04 10:00:00,0.0,1.0,87.62,4.31,0.0,Summer,43.2,3,72.5,10,0.5,66.0,0.0
2022-08-04 10:15:00,0.0,1.0,88.99,4.91,0.0,Summer,45.2,3,72.75,10,0.75,65.0,0.0
2022-08-04 10:30:00,0.0,1.0,90.37,5.6,0.0,Summer,52.0,3,72.75,10,0.75,60.0,0.0
2022-08-04 10:45:00,0.0,1.0,89.55,6.11,1.0,Summer,58.8,3,72.5,10,0.5,55.5,0.0
2022-08-04 11:00:00,2.4,1.0,91.16,6.11,1.0,Summer,61.2,3,72.0,11,0.0,55.0,0.0
2022-08-04 11:15:00,0.0,1.0,91.51,6.11,1.0,Summer,61.2,3,72.0,11,0.0,55.0,0.0
2022-08-04 11:30:00,0.0,1.0,92.79,6.11,1.0,Summer,61.2,3,72.0,11,0.0,55.0,0.0
2022-08-04 11:45:00,16.8,1.0,92.6,6.11,1.0,Summer,61.2,3,72.0,11,0.0,55.0,0.0
2022-08-04 12:00:00,0.0,1.0,93.62,6.11,1.0,Summer,61.2,3,72.0,12,0.0,55.0,0.0
2022-08-04 12:15:00,0.0,1.0,93.98,6.11,1.0,Summer,61.2,3,72.0,12,0.0,55.0,0.0
2022-08-04 12:30:00,0.0,1.0,95.27,6.11,1.0,Summer,61.2,3,71.75,12,0.25,55.0,0.0
2022-08-04 12:45:00,0.0,1.0,95.74,6.11,1.0,Summer,61.2,3,72.0,12,0.0,55.0,0.0
2022-08-04 13:00:00,6.4,1.0,96.42,6.07,1.0,Summer,61.2,3,71.25,13,0.75,55.0,0.0
2022-08-04 13:15:00,0.0,1.0,95.11,5.87,1.0,Summer,59.2,3,71.75,13,0.25,55.0,0.0
2022-08-04 13:30:00,0.0,1.0,95.37,5.83,0.0,Summer,58.4,3,71.75,13,0.25,55.5,0.0
2022-08-04 13:45:00,0.0,1.0,96.88,5.83,0.0,Summer,58.4,3,71.75,13,0.25,55.5,0.0
2022-08-04 14:00:00,0.0,1.0,97.63,5.71,0.0,Summer,57.2,3,71.75,14,0.25,55.5,0.0
2022-08-04 14:15:00,0.0,1.0,97.4,5.71,0.0,Summer,57.2,3,71.75,14,0.25,55.5,0.0
2022-08-04 14:30:00,0.0,1.0,98.11,5.71,0.0,Summer,57.2,3,71.75,14,0.25,56.0,0.0
2022-08-04 14:45:00,0.0,1.0,95.13,5.63,0.0,Summer,56.8,3,72.0,14,0.0,56.0,0.0
2022-08-04 15:00:00,0.0,1.0,94.69,5.63,0.0,Summer,56.4,3,71.75,15,0.25,55.5,0.0
2022-08-04 15:15:00,0.0,1.0,95.72,5.63,0.0,Summer,56.4,3,72.0,15,0.0,56.0,0.0
2022-08-04 15:30:00,0.0,1.0,92.42,5.63,0.0,Summer,56.4,3,72.0,15,0.0,56.0,0.0
2022-08-04 15:45:00,0.0,1.0,94.5,5.63,0.0,Summer,56.4,3,72.0,15,0.0,56.0,0.0
2022-08-04 16:00:00,0.0,1.0,95.11,5.63,0.0,Summer,56.4,3,71.75,16,0.25,56.5,0.0
2022-08-04 16:15:00,0.0,1.0,94.6,5.63,0.0,Summer,56.4,3,72.0,16,0.0,56.5,0.0
2022-08-04 16:30:00,0.0,1.0,92.97,5.63,0.0,Summer,56.4,3,72.0,16,0.0,56.5,0.0
2022-08-04 16:45:00,0.0,1.0,91.18,5.63,0.0,Summer,56.4,3,71.5,16,0.5,56.0,0.0
2022-08-04 17:00:00,0.0,1.0,89.88,5.63,0.0,Summer,56.4,3,72.0,17,0.0,55.5,0.0
2022-08-04 17:15:00,0.0,1.0,86.92,5.63,0.0,Summer,56.4,3,72.0,17,0.0,55.5,0.0
2022-08-04 17:30:00,0.0,1.0,85.49,5.63,0.0,Summer,56.4,3,72.0,17,0.0,55.0,0.0
2022-08-04 17:45:00,0.0,1.0,84.44,5.63,0.0,Summer,56.4,3,72.0,17,0.0,55.0,0.0
2022-08-04 18:00:00,0.0,1.0,81.46,5.63,0.0,Summer,56.4,3,71.75,18,0.25,55.0,0.0
2022-08-04 18:15:00,0.0,1.0,80.97,5.63,0.0,Summer,56.4,3,71.75,18,0.25,55.0,0.0
2022-08-04 18:30:00,0.0,1.0,82.31,5.63,0.0,Summer,56.4,3,71.75,18,0.25,54.5,0.0
2022-08-04 18:45:00,0.0,1.0,82.96,5.63,0.0,Summer,56.4,3,71.75,18,0.25,54.5,0.0
2022-08-04 19:00:00,0.0,1.0,82.97,5.63,0.0,Summer,56.4,3,71.75,19,0.25,55.0,0.0
2022-08-04 19:15:00,0.0,1.0,82.55,5.63,0.0,Summer,56.4,3,71.75,19,0.25,55.0,0.0
2022-08-04 19:30:00,0.0,1.0,82.22,5.35,0.0,Summer,56.0,3,71.5,19,0.5,55.0,0.0
2022-08-04 19:45:00,0.0,1.0,81.23,5.35,0.0,Summer,53.6,3,71.75,19,0.25,55.0,0.0
2022-08-04 20:00:00,0.0,1.0,80.98,5.35,0.0,Summer,53.6,3,72.0,20,0.0,55.0,0.0
2022-08-04 20:15:00,0.0,1.0,80.88,5.19,0.0,Summer,53.6,3,71.25,20,0.75,55.0,0.0
2022-08-04 20:30:00,0.0,1.0,80.47,5.15,0.0,Summer,51.6,3,71.75,20,0.25,55.5,0.0
2022-08-04 20:45:00,0.0,1.0,80.07,5.15,0.0,Summer,51.6,3,71.5,20,0.5,55.5,0.0
2022-08-04 21:00:00,0.0,1.0,79.74,5.11,0.0,Summer,51.2,3,71.5,21,0.5,55.5,0.0
2022-08-04 21:15:00,0.0,1.0,78.8,5.11,0.0,Summer,51.2,3,71.75,21,0.25,55.5,0.0
2022-08-04 21:30:00,0.0,1.0,78.5,5.11,0.0,Summer,51.2,3,71.5,21,0.5,55.5,0.0
2022-08-04 21:45:00,0.0,1.0,78.62,5.11,0.0,Summer,51.2,3,71.75,21,0.25,55.5,0.0
2022-08-04 22:00:00,0.0,1.0,78.55,5.11,0.0,Summer,51.2,3,71.5,22,0.5,55.5,0.0
2022-08-04 22:15:00,0.0,1.0,78.41,5.11,1.0,Summer,51.2,3,71.5,22,0.5,55.5,0.0
2022-08-04 22:30:00,0.0,1.0,78.55,4.56,1.0,Summer,50.0,3,71.25,22,0.75,57.0,0.0
2022-08-04 22:45:00,0.0,1.0,78.65,4.35,1.0,Summer,43.6,3,71.5,22,0.5,62.0,0.0
2022-08-04 23:00:00,0.0,1.0,78.72,4.35,1.0,Summer,43.6,3,71.5,23,0.5,63.5,0.0
2022-08-04 23:15:00,0.0,1.0,78.77,4.35,1.0,Summer,43.6,3,71.75,23,0.25,64.0,0.0
2022-08-04 23:30:00,0.0,1.0,78.65,4.35,1.0,Summer,43.6,3,72.0,23,0.0,64.5,0.0
2022-08-04 23:45:00,0.0,1.0,77.98,4.35,1.0,Summer,43.6,3,71.75,23,0.25,64.5,0.0
